Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.669984,40.190146,86.0,2,1,1,1,0.667,1,0,16,2012,0,0,0,1,0,0,0,0,0,1,352.0,313,10
116.195177,39.932325,69.23,1,1,1,1,0.25,1,0,22,2004,1,0,0,0,0,0,0,0,0,1,367.0,237,35
116.354733,39.931695,44.6,1,1,1,1,0.333,0,1,6,1986,0,0,0,1,0,0,0,1,0,0,345.0,429,-24
116.497474,39.810115,35.12,1,0,1,1,0.222,1,1,24,2011,1,0,0,0,0,0,0,0,0,1,180.0,129,28
116.464359,39.935358,49.86,2,1,1,1,0.333,0,1,6,1983,0,0,0,1,0,1,0,0,0,0,393.0,362,7
116.372605,39.949564,50.09,1,1,1,1,0.333,0,1,6,2003,0,0,0,1,0,1,0,0,0,0,440.0,500,-13
116.41695,39.953993,47.26,1,1,1,1,0.25,0,1,7,2002,0,0,0,1,0,1,0,0,0,0,558.0,526,5
116.473381,39.993011,63.67,2,1,1,1,0.25,1,1,18,1995,1,0,0,0,0,0,0,0,0,1,460.0,363,21
116.279545,40.144739,74.9,2,2,1,1,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,245.5,269,-9
116.357932,40.03632800000001,100.4,2,1,1,1,0.5,1,0,27,2006,0,0,0,1,0,0,0,0,0,1,438.0,498,-13
116.488988,39.870064,102.97,2,2,1,1,0.5,1,0,23,2008,0,0,1,0,0,0,0,0,0,1,426.0,446,-4
116.404579,39.978491,47.67,1,1,1,1,0.25,1,1,16,1986,0,0,1,0,0,0,0,0,0,1,249.0,325,-30
116.435055,39.941656,66.5,2,1,1,1,0.333,0,1,6,2003,0,0,0,1,0,0,0,0,0,1,705.0,630,10
116.417472,39.862988,61.28,1,1,1,1,0.3,1,1,24,2006,1,0,0,0,0,0,0,0,0,1,224.0,243,-8
116.415714,39.993021,44.3,1,1,1,1,0.25,1,1,25,1988,1,0,0,0,0,0,0,0,0,1,370.0,306,17
116.298736,39.934527,56.7,2,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,522.0,438,15
116.560906,39.879298,122.43,3,2,1,1,0.5,0,0,5,2010,0,0,0,1,0,1,0,0,0,0,577.0,468,18
116.441545,40.031408,118.22,3,2,1,2,0.667,1,0,18,2013,0,0,0,1,0,0,0,0,0,1,800.0,886,-10
116.301709,39.919502,48.7,1,1,1,1,0.077,1,1,12,1992,1,0,0,0,0,0,0,0,0,1,370.0,399,-8
116.35055,39.929209,46.0,1,1,1,1,0.182,1,1,18,1991,0,0,1,0,0,1,0,0,0,0,370.0,441,-19
116.333765,40.07892,41.83,1,0,1,1,0.333,0,1,7,2003,0,0,0,1,0,0,0,0,0,1,229.0,258,-12
116.475407,39.852043,91.75,2,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,0,0,1,0,0,240.0,293,-22
116.365222,39.935656,138.04,2,1,1,1,0.667,1,1,17,2009,1,0,0,0,0,0,0,0,0,1,1271.0,1191,6
116.336562,39.979925,76.4,3,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,588.0,698,-18
116.528646,39.916707,105.01,2,1,1,1,0.25,1,1,16,2004,0,0,0,1,0,0,0,0,0,1,575.0,577,0
116.419076,40.03694,148.71,3,2,1,2,1.0,1,1,14,2006,0,0,0,1,0,0,0,0,0,1,1200.0,1031,14
116.26973,39.901123,46.0,1,1,1,1,0.333,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,169.0,209,-23
116.250886,40.225155,41.09,1,0,1,1,0.235,1,1,19,2003,1,0,0,0,0,0,0,0,0,1,175.0,171,2
116.40766200000002,40.052673,85.79,2,2,1,1,0.5,0,0,6,2005,0,0,0,1,0,1,0,0,0,0,350.0,375,-7
116.378983,39.872229,73.93,2,1,1,1,0.5,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,550.0,476,13
116.318035,39.857355,102.98,2,2,1,1,0.333,1,1,22,2006,1,0,0,0,0,0,0,0,0,1,430.0,419,2
116.387408,39.935904,57.5,2,1,1,1,0.5,0,1,7,1990,0,0,0,1,0,1,0,0,0,0,670.0,671,0
116.231747,40.230104,128.88,2,1,1,1,0.5,0,0,5,2004,0,0,0,1,0,1,0,0,0,0,328.0,349,-6
116.351354,40.072433,59.01,1,1,1,1,0.333,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,227.0,291,-28
116.493655,39.905367,74.95,2,1,1,1,0.333,1,1,28,2006,1,0,0,0,0,0,0,0,0,1,320.0,401,-25
116.437104,39.971099,68.76,2,1,1,1,0.25,1,1,18,1997,0,0,1,0,0,0,0,0,0,1,423.8,457,-8
116.24991599999998,40.227383,65.0,2,1,1,1,0.333,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,178.0,205,-15
116.368804,39.873549,43.4,1,1,1,1,0.25,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,272.0,228,16
116.358279,40.012817,78.43,2,1,1,2,0.5,1,1,24,2002,1,0,0,0,0,0,0,0,0,1,290.0,524,-80
116.348786,39.799417,94.72,2,1,1,1,0.333,1,0,15,2012,0,0,0,1,0,0,0,0,0,1,625.0,456,26
116.416888,39.850187,46.0,1,1,1,1,0.333,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,258.0,199,22
116.587745,39.92346,89.87,2,1,1,1,0.5,0,0,6,2006,0,0,0,1,0,0,0,0,0,1,270.0,404,-49
116.488534,39.875468,42.17,1,1,1,1,0.333,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,328.0,216,34
116.316963,40.056306,55.0,1,1,1,1,0.25,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,275.0,296,-7
116.37324,39.985025,97.31,2,2,1,2,0.4,1,1,18,2007,0,0,1,0,0,0,0,0,0,1,856.0,841,1
116.36724,39.815525,121.0,3,2,1,2,0.5,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,570.0,438,23
116.519101,39.906194,102.81,2,1,1,1,0.4,1,0,22,2006,0,0,1,0,0,0,0,0,0,1,489.0,480,1
116.477581,39.953739,49.0,1,1,1,1,0.5,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,310.0,284,8
116.353434,39.940291,61.8,2,1,1,1,0.25,1,1,19,1988,1,0,0,0,0,0,0,0,0,1,550.0,581,-5
116.473756,40.002381,142.42,3,2,1,2,0.4,1,1,18,2003,0,0,0,1,0,0,0,0,0,1,938.0,833,11
116.450891,39.822298,96.61,2,1,1,1,0.25,1,0,11,2005,0,0,1,0,0,0,0,0,0,1,398.0,439,-10
116.472064,39.88768,48.6,1,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,185.0,240,-30
116.374708,39.854229,61.97,2,1,1,1,0.25,1,1,18,1998,1,0,0,0,0,0,0,0,0,1,260.0,305,-17
116.385168,39.900454,66.43,2,1,1,1,0.333,1,1,13,1999,0,0,1,0,0,0,0,0,0,1,662.0,649,1
116.497474,39.810115,35.5,1,0,1,1,0.222,1,1,24,2009,1,0,0,0,0,0,0,0,0,1,135.0,105,22
116.654682,40.125799,74.58,2,1,1,1,0.333,1,0,18,2008,1,0,0,0,0,0,0,0,0,1,340.0,291,14
116.425304,40.11255300000001,72.74,1,1,1,1,0.5,0,0,6,2004,0,0,0,1,0,1,0,0,0,0,330.0,237,28
116.40863600000002,39.969379,59.3,2,1,1,1,0.28600000000000003,1,1,20,1983,1,0,0,0,0,0,0,0,0,1,365.0,399,-9
116.437847,39.933684,71.44,2,1,1,1,0.5,1,1,21,2003,0,0,0,1,0,0,0,0,0,1,885.0,755,14
116.320535,39.890098,53.96,2,1,1,1,0.333,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,362.0,318,11
116.196272,39.915185,45.0,2,0,1,1,0.333,0,1,5,1971,0,0,0,1,0,1,0,0,0,0,170.0,145,14
116.377942,39.847498,90.72,2,1,1,1,0.273,1,1,16,2011,0,0,0,1,0,0,0,0,0,1,529.3,466,11
116.460986,39.93382,56.5,2,1,1,1,0.333,0,1,5,1979,0,0,0,1,0,1,0,0,0,0,575.0,401,30
116.463733,39.811605,85.98,2,1,1,1,0.5,1,1,21,2014,0,0,0,1,0,0,0,0,0,1,618.0,408,33
116.483671,39.895896,135.87,3,2,1,2,0.667,1,1,18,2005,0,0,0,1,0,0,0,0,0,1,1120.0,945,15
116.407187,39.896458,38.88,1,1,1,1,0.333,0,1,6,1980,0,0,0,1,0,0,0,1,0,0,335.0,349,-4
116.416156,40.082585,85.86,2,1,1,1,0.3,1,1,32,2003,1,0,0,0,0,1,0,0,0,0,380.0,268,29
116.487301,39.90602,84.78,2,2,1,1,0.28600000000000003,1,1,28,2004,1,0,0,0,0,0,0,0,0,1,715.0,502,29
116.453712,39.940847,184.38,3,1,1,2,0.5,1,0,6,2000,0,0,0,1,0,0,0,0,0,1,1200.0,1151,4
116.509212,39.921449,104.1,2,1,1,1,0.375,1,1,26,1995,1,0,0,0,0,0,0,0,0,1,560.0,395,29
116.647356,39.896263,89.9,2,2,1,1,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,355.0,401,-13
116.47638,39.875691,101.93,2,2,1,1,0.375,1,1,25,2010,1,0,0,0,0,0,0,0,0,1,655.0,588,10
116.431358,39.811008,53.48,1,1,1,1,0.2,1,0,15,2006,0,0,1,0,0,0,0,0,0,1,187.0,217,-16
116.411493,40.000186,106.92,2,1,1,1,0.2,1,0,15,1990,0,0,1,0,0,0,0,0,0,1,720.0,773,-7
116.250352,39.974166,133.0,2,2,1,1,0.5,1,0,6,2006,0,0,0,1,0,0,0,0,0,1,850.0,873,-2
116.414356,39.869475,110.02,3,1,1,2,0.333,1,1,13,2005,0,0,1,0,0,0,0,0,0,1,432.0,650,-50
116.170097,40.073984,61.0,2,1,1,1,0.333,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,315.0,288,8
116.274464,40.123882,84.36,2,1,1,1,0.667,1,0,18,2012,0,0,0,1,0,0,0,0,0,1,360.0,343,4
116.4515,39.904606,108.11,2,1,1,1,0.3,1,0,21,2003,1,0,0,0,0,0,0,0,0,1,560.0,769,-37
116.45781399999998,39.770511,90.33,3,2,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,260.0,273,-5
116.683699,40.11204,123.34,3,1,1,2,0.5,0,0,5,2007,0,0,0,1,0,0,0,1,0,0,400.0,346,13
116.329598,39.682354,79.89,2,1,1,1,0.5,1,1,27,2014,0,0,0,1,0,0,0,0,0,1,208.0,305,-46
116.298736,39.934527,45.2,1,1,1,1,0.25,0,1,12,1996,0,0,1,0,0,0,0,0,0,1,362.0,348,3
116.446449,39.812275,71.57,2,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,169.0,238,-40
116.560168,40.110054,126.0,3,2,1,2,0.5,0,0,3,1995,0,0,0,1,0,1,0,0,0,0,480.0,473,1
116.476868,40.012847,133.85,4,2,1,2,0.5,0,1,5,2000,0,0,0,1,0,1,0,0,0,0,758.0,653,13
116.560233,39.924347,55.09,2,1,1,1,0.333,0,0,6,1988,0,0,0,1,0,1,0,0,0,0,296.0,248,15
116.389093,39.848051,184.62,4,2,1,2,0.5,1,1,11,2004,0,0,0,1,0,0,0,0,0,1,525.0,732,-39
116.255335,39.897245,73.73,2,1,1,1,0.5,0,0,7,2001,0,0,0,1,0,1,0,0,0,0,380.0,325,14
116.362901,40.038898,73.21,2,1,1,1,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,530.0,417,21
116.421451,40.070785,78.66,2,1,1,1,0.5,0,1,7,1999,0,0,0,1,0,1,0,0,0,0,230.0,263,-14
116.451951,39.942468,59.39,1,1,1,1,0.4,1,1,12,2003,0,0,1,0,0,0,0,0,0,1,275.0,492,-78
116.439746,39.905443,105.77,2,2,1,1,0.5,0,1,6,1994,0,0,0,1,0,1,0,0,0,0,889.0,854,3
116.450277,39.950513,66.14,2,1,1,1,0.16699999999999998,1,1,12,1989,0,0,1,0,0,0,0,0,0,1,315.0,497,-57
116.508281,39.915816,87.88,2,1,1,1,0.25,1,1,6,2008,0,0,0,1,0,0,0,0,0,1,316.0,444,-40
116.298094,39.95077,166.7,3,2,1,2,1.0,1,0,17,2003,0,0,0,1,0,0,0,0,0,1,1660.0,1301,21
116.374459,39.995227,62.9,2,1,1,1,0.2,1,0,18,1990,1,0,0,0,0,0,0,0,0,1,477.5,483,-1
116.437968,39.959943,63.71,3,1,1,1,0.333,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,482.0,427,11
116.501162,39.915382,98.03,2,2,1,1,0.273,1,1,30,2003,1,0,0,0,0,0,0,0,0,1,433.0,545,-26
116.34296299999998,40.093175,83.78,2,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,435.0,382,11
116.414549,39.97239,81.73,3,1,1,1,0.125,1,1,16,1994,0,0,0,1,0,0,0,0,0,1,739.0,585,20
116.42126299999998,39.946757,100.83,3,1,1,1,0.25,1,1,12,2003,0,0,1,0,0,1,0,0,0,0,960.0,835,12
116.428467,39.902511,80.64,2,1,1,1,0.5,1,1,16,2004,0,0,1,0,0,0,0,0,0,1,528.0,740,-40
116.615689,39.903619,69.05,1,1,1,1,0.4,1,0,17,2012,0,0,1,0,0,0,0,0,0,1,328.0,262,19
116.471754,40.02946,98.43,2,2,1,1,0.667,1,1,25,2009,0,0,1,0,0,0,0,0,0,1,677.0,705,-4
116.292014,39.928693,66.3,2,1,1,1,0.25,1,1,16,1988,1,0,0,0,0,0,0,0,0,1,350.0,451,-28
116.330198,40.07422800000001,108.03,2,1,1,1,0.667,1,1,20,2007,0,0,0,1,0,0,0,0,0,1,488.0,475,2
116.284755,39.93453,76.97,2,1,1,1,0.667,1,1,17,2009,0,0,1,0,0,0,0,0,0,1,580.0,496,14
116.27588,40.17221,18.78,1,0,0,1,0.37,1,0,28,2011,0,0,1,0,0,0,0,0,0,1,43.6,42,1
116.462536,39.996423,57.29,2,1,1,1,0.5,0,1,6,1981,0,0,0,1,0,1,0,0,0,0,252.5,318,-26
116.229624,39.915004,58.0,2,1,1,1,0.28600000000000003,1,1,16,1986,1,0,0,0,0,0,0,0,0,1,310.0,299,3
116.422479,40.06389,66.81,1,1,1,1,0.15,1,1,19,2004,1,0,0,0,0,0,0,0,0,1,275.0,256,6
116.392796,39.96812,86.6,2,1,1,1,0.25,1,0,18,1998,1,0,0,0,0,1,0,0,0,0,820.0,827,0
116.612069,39.934271,68.62,2,1,1,1,0.28600000000000003,1,1,27,2010,1,0,0,0,0,0,0,0,0,1,360.0,300,16
116.51152,39.901436,97.96,2,1,1,1,0.5,1,1,8,2007,0,0,0,1,0,0,0,0,0,1,423.0,572,-35
116.340551,40.093038,94.18,2,1,1,1,0.5,0,1,6,2002,0,0,0,1,0,1,0,0,0,0,438.0,383,12
116.443376,39.899224,45.82,1,0,1,1,0.154,1,1,18,2006,0,0,1,0,0,0,0,0,0,1,298.0,330,-10
116.594761,39.921447,59.53,2,1,1,1,0.333,0,0,6,1982,0,0,0,1,0,1,0,0,0,0,283.0,234,17
116.351646,39.89184,55.28,2,1,1,1,0.5,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,435.0,443,-1
116.2755,40.036213,140.71,3,2,1,2,0.5,0,1,5,2003,0,0,0,1,0,1,0,0,0,0,975.0,960,1
116.59488600000002,39.910677,44.06,1,0,1,1,0.3,1,0,15,2006,1,0,0,0,0,0,0,0,0,1,143.9,204,-42
116.670101,40.118729,69.54,2,1,1,1,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,276.5,247,10
116.461647,39.99938,69.28,2,2,1,1,0.5,0,1,5,1988,0,0,0,1,0,1,0,0,0,0,326.0,406,-24
116.460032,39.879667,84.21,3,1,1,1,0.2,1,1,18,1996,1,0,0,0,0,0,0,0,0,1,541.0,445,17
116.518854,39.939588,76.6,2,1,1,1,0.4,1,0,27,2006,0,0,1,0,0,0,0,0,0,1,488.5,443,9
116.675448,39.893604,72.13,2,1,1,1,0.2,1,1,15,2005,0,0,1,0,0,0,0,0,0,1,385.0,311,19
116.435471,40.109315,146.0,2,2,1,2,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,300.0,299,0
116.118409,39.937888,91.38,2,1,1,1,0.5,1,0,16,2006,0,0,0,1,0,0,0,0,0,1,233.5,340,-45
116.669984,40.190146,86.0,2,2,1,1,0.667,1,0,14,2012,0,0,0,1,0,0,0,0,0,1,328.0,307,6
116.43934099999998,40.082372,232.0,4,2,1,2,0.5,0,0,6,2004,0,0,0,1,0,1,0,0,0,0,450.0,486,-8
116.341467,40.087007,85.21,2,1,1,1,0.5,0,0,7,2002,0,0,0,1,0,1,0,0,0,0,410.0,328,19
116.343714,39.996907,66.69,2,1,1,1,0.16699999999999998,1,1,18,2000,1,0,0,0,0,0,0,0,0,1,720.0,583,18
116.475046,39.88209000000001,60.88,2,1,1,1,0.5,0,1,6,1984,0,0,0,1,0,0,0,1,0,0,377.0,295,21
116.326913,39.95936500000001,78.68,1,1,1,1,0.3,1,1,23,2001,1,0,0,0,0,0,0,0,0,1,798.0,630,21
116.534997,39.928559,72.63,2,1,1,1,0.2,1,1,24,2000,1,0,0,0,0,0,0,0,0,1,274.0,305,-11
116.35699,40.093976,125.02,3,2,1,2,0.5,0,1,6,2005,0,0,0,1,0,1,0,0,0,0,372.0,446,-20
116.188426,39.935915,68.84,2,1,1,1,0.5,0,1,6,1999,0,0,0,1,0,1,0,0,0,0,271.0,245,9
116.354581,39.92393,33.8,1,1,1,1,0.333,0,0,5,1973,0,0,0,1,0,1,0,0,0,0,485.0,382,21
116.265774,40.170928,35.5,1,0,1,1,0.154,1,0,18,2010,0,0,1,0,0,0,0,0,0,1,133.0,138,-3
116.460643,39.806976,148.49,3,2,1,2,0.5,1,0,9,2005,0,0,1,0,0,0,0,0,0,1,410.0,493,-20
116.347797,39.976432,142.7,3,1,1,2,0.25,1,1,26,2001,1,0,0,0,0,0,0,0,0,1,1470.0,1291,12
116.420546,39.997876,48.59,1,2,1,1,0.25,1,0,25,1990,1,0,0,0,0,0,0,0,0,1,429.0,327,23
116.374508,39.915106,39.1,1,1,1,1,0.111,0,1,6,1990,0,0,0,1,0,0,0,1,0,0,582.0,453,22
116.475021,40.010031,139.8,3,2,1,2,0.25,1,1,28,2001,1,0,0,0,0,0,0,0,0,1,435.0,700,-61
116.432684,40.077562,197.44,4,2,1,3,0.5,1,0,10,2008,0,0,1,0,0,0,0,0,0,1,939.0,591,37
116.659766,40.128078,55.96,2,1,1,1,0.5,0,1,6,1987,0,0,0,1,0,1,0,0,0,0,192.0,227,-18
116.469271,39.901975,65.33,1,1,1,1,0.333,1,1,11,2002,0,0,0,1,0,0,0,0,0,1,467.0,401,14
116.504397,39.92941,78.76,2,1,1,1,0.333,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,340.0,413,-21
116.36673600000002,40.09160900000001,119.5,3,1,1,1,0.5,0,1,6,2006,0,0,0,1,0,1,0,0,0,0,566.0,429,24
116.383392,39.89037800000001,95.77,2,2,1,1,0.667,1,1,18,2009,0,0,1,0,0,0,0,0,0,1,960.0,1119,-16
116.460032,39.879667,50.78,1,1,1,1,0.25,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,200.0,291,-45
116.304415,39.918055,43.7,1,1,1,1,0.28600000000000003,1,1,18,1987,1,0,0,0,0,0,0,0,0,1,420.0,373,11
116.394288,39.972468,48.0,1,1,1,1,0.2,1,1,18,1994,1,0,0,0,0,1,0,0,0,0,596.0,520,12
116.220283,40.043636,93.38,2,1,1,2,0.5,1,0,8,2009,0,0,0,1,0,0,0,0,0,1,352.0,524,-48
116.673595,40.124882,127.63,3,2,1,1,0.5,0,0,6,2004,0,0,0,1,0,1,0,0,0,0,305.0,364,-19
116.488874,39.788231,144.08,3,2,1,2,1.0,1,0,18,2013,0,0,0,1,0,0,0,0,0,1,505.0,632,-25
116.516836,39.906378,97.75,2,1,1,1,0.4,1,0,16,2006,0,0,1,0,0,0,0,0,0,1,396.0,495,-25
116.416543,39.869811,55.43,2,1,1,1,0.2,1,1,13,2006,0,0,1,0,0,0,0,0,0,1,316.0,354,-12
116.330345,39.984336,60.2,2,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,0,0,1,0,0,558.0,626,-12
116.482498,39.912103,140.15,3,2,1,2,0.375,1,1,28,2000,1,0,0,0,0,0,0,0,0,1,680.0,625,8
116.435471,40.109315,90.67,2,1,1,1,0.5,0,0,7,1998,0,0,0,1,0,1,0,0,0,0,359.0,284,20
116.250898,40.159662,97.0,2,1,1,1,1.0,1,0,14,2015,0,0,0,1,0,0,0,0,0,1,360.0,344,4
116.463907,40.007017,81.74,2,1,1,1,0.25,1,0,24,2001,1,0,0,0,0,0,0,0,0,1,557.0,473,14
116.39854,39.865338,81.3,3,1,1,1,0.25,1,0,24,1994,1,0,0,0,0,0,0,0,0,1,530.0,393,25
116.427586,40.00806,99.55,2,2,1,1,0.214,1,1,22,2007,1,0,0,0,0,0,0,0,0,1,639.0,690,-8
116.578532,39.928987,119.0,3,2,1,1,0.5,1,1,16,2010,0,0,1,0,0,0,0,0,0,1,354.5,533,-50
116.560233,39.924347,58.26,2,1,1,1,0.5,0,0,6,1990,0,0,0,1,0,1,0,0,0,0,330.0,273,17
116.390657,39.991903,63.89,2,1,1,1,0.25,1,1,16,1988,1,0,0,0,0,0,0,0,0,1,539.0,433,19
116.235582,39.88187,81.33,2,1,1,1,0.25,0,0,34,2015,0,0,0,1,0,0,0,0,0,1,430.0,342,20
116.429292,40.111125,171.58,4,2,1,2,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,337.0,398,-18
116.24369,40.221606,114.05,3,2,1,1,0.5,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,453.0,346,23
116.450277,39.950513,71.75,3,1,1,1,0.5,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,379.0,483,-27
116.262442,39.897184,51.85,1,1,1,1,0.2,1,0,24,1998,1,0,0,0,0,0,0,0,0,1,320.0,266,16
116.392796,39.96812,59.4,2,1,1,1,0.5,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,805.0,634,21
116.359358,39.964464,90.66,2,1,1,1,0.2,1,0,21,2009,1,0,0,0,0,0,0,0,0,1,478.0,648,-35
116.613977,39.936277,89.0,2,2,1,1,0.333,1,0,29,2009,1,0,0,0,0,0,0,0,0,1,294.0,340,-15
116.527591,39.826956,91.73,2,1,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,177.0,263,-48
116.385869,39.772399,65.62,2,1,1,1,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,135.0,191,-42
116.509975,39.970471,139.25,3,2,1,2,0.375,1,0,28,2003,1,0,0,0,0,0,0,0,0,1,420.0,468,-11
116.38026200000002,39.850039,98.22,2,1,1,1,0.25,1,0,21,2005,1,0,0,0,0,0,0,0,0,1,522.0,529,-1
116.58468,39.935758,142.28,4,2,1,2,0.2,1,1,11,2007,0,0,0,1,0,0,0,0,0,1,580.0,590,-1
116.48154,39.918388,54.02,1,0,1,1,0.375,1,1,30,2002,1,0,0,0,0,0,0,0,0,1,430.0,293,31
116.367137,40.040209,73.12,2,1,1,1,0.5,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,285.0,435,-52
116.268344,39.909948,115.63,3,1,1,2,1.0,1,0,11,2006,0,0,0,1,0,0,0,0,0,1,880.0,926,-5
116.198841,39.929432,157.95,3,1,1,2,0.5,1,0,14,2003,0,0,1,0,0,0,0,0,0,1,733.0,724,1
116.392796,39.96812,85.4,3,1,1,1,0.333,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,830.0,803,3
116.338225,40.08248,96.42,2,1,1,1,0.5,0,0,6,2002,0,0,0,1,0,1,0,0,0,0,414.0,378,8
116.4471,39.879796,95.47,2,1,1,1,0.28600000000000003,1,1,17,2004,0,0,1,0,0,0,0,0,0,1,600.0,634,-5
116.320453,40.039032,182.3,4,3,1,2,0.25,0,1,6,1998,1,0,0,0,0,0,0,0,0,1,964.0,1021,-5
116.486941,39.927022,105.3,3,1,1,1,0.333,0,1,6,1985,0,0,0,1,0,1,0,0,0,0,703.0,610,13
116.329598,39.682354,73.0,2,1,1,1,0.5,1,0,27,2014,0,0,0,1,0,0,0,0,0,1,330.0,246,25
116.438762,39.854215,51.61,1,0,1,1,0.222,1,1,11,2003,0,0,1,0,0,0,0,0,0,1,226.0,214,5
116.482231,40.009521,76.78,2,1,1,1,0.5,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,568.0,459,19
116.390549,39.957292,50.34,1,1,1,1,0.5,0,1,7,2003,0,0,0,1,0,0,0,0,0,1,553.0,572,-3
116.444313,39.862824,146.65,3,2,1,2,0.2,1,1,24,2000,1,0,0,0,0,0,0,0,0,1,568.0,576,-1
116.39771,40.089793,93.72,2,2,1,1,0.5,0,0,6,2000,0,0,0,1,0,1,0,0,0,0,353.0,323,8
116.463733,39.811605,83.69,2,1,1,1,0.5,1,1,16,2013,0,0,0,1,0,0,0,0,0,1,391.0,466,-19
116.35491299999998,40.040671,55.11,2,1,1,1,0.25,0,1,6,1980,0,0,0,1,0,1,0,0,0,0,316.0,378,-19
116.480977,39.886406,66.1,2,1,1,1,0.28600000000000003,1,1,18,1990,1,0,0,0,0,0,0,0,0,1,410.0,323,21
116.441734,39.869615,49.1,1,1,1,1,0.25,1,1,25,1992,1,0,0,0,0,0,0,0,0,1,243.5,272,-12
116.336945,39.882166,47.68,1,0,1,1,0.25,1,0,25,2003,1,0,0,0,0,0,0,0,0,1,392.0,367,6
116.572491,39.853078,138.61,3,2,1,2,0.667,1,0,22,2005,0,0,1,0,0,0,0,0,0,1,530.0,532,0
116.232365,40.235529,75.0,2,1,1,1,0.333,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,174.0,201,-16
116.328109,39.676703,96.0,3,2,1,2,0.5,1,1,30,2014,0,0,0,1,0,0,0,0,0,1,399.0,372,6
116.387828,39.852874,57.2,2,1,1,1,0.5,0,1,6,1990,0,0,0,1,0,0,0,1,0,0,300.0,272,9
116.320535,39.890098,48.65,1,1,1,1,0.059,1,1,15,1991,1,0,0,0,0,0,0,0,0,1,168.0,211,-26
116.1939,39.923648,57.08,2,1,1,1,0.333,0,0,5,1982,0,0,0,1,0,1,0,0,0,0,223.0,248,-11
116.333765,40.07892,168.3,4,1,1,2,0.5,0,1,6,2005,0,0,0,1,0,0,0,0,0,1,430.0,555,-29
116.433336,39.810439,88.59,2,1,1,1,0.111,1,0,16,2012,0,0,1,0,0,0,0,0,0,1,433.9,318,26
116.444278,39.938213,77.8,3,1,1,1,0.333,0,1,7,1990,0,0,0,1,0,1,0,0,0,0,678.0,619,8
116.638919,39.900576,53.11,1,0,1,1,0.14300000000000002,1,0,22,2010,1,0,0,0,0,0,0,0,0,1,195.0,255,-31
116.493317,39.929564,77.73,3,1,1,1,0.2,1,1,20,1994,1,0,0,0,0,0,0,0,0,1,498.0,381,23
116.247907,39.839983,61.82,1,1,1,1,0.25,1,0,22,2007,0,0,1,0,0,0,0,0,0,1,240.0,266,-11
116.560389,40.09493300000001,28.83,1,0,1,1,0.087,1,1,11,2006,0,0,1,0,0,0,0,0,0,1,190.0,156,17
116.343245,39.900529,29.48,1,1,1,1,0.1,1,1,16,2007,1,0,0,0,0,0,0,0,0,1,440.0,335,23
116.659218,40.128885,58.21,2,1,1,1,0.25,0,0,5,1981,1,0,0,0,0,1,0,0,0,0,198.0,249,-26
